0,지점명,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,주소,위도,경도,DT여부,시도명
496,이태원역,1,67,3,3,54,0,56,12,1437,331,서울특별시 용산구 이태원로 188 (이태원동),37.534273,126.994789,0,서울특별시
497,한강진역R,3,66,2,3,49,4,54,14,1287,282,서울특별시 용산구 이태원로 252 (한남동),37.537131,127.00098,0,서울특별시
498,용산역써밋R,3,77,5,3,53,3,16,3,817,222,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",37.527586,126.965401,0,서울특별시
499,이촌,1,18,3,3,14,0,14,4,206,46,서울특별시 용산구 이촌로 276 (이촌동),37.518605,126.977271,0,서울특별시
500,신용산역,3,80,6,4,56,3,17,4,919,238,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",37.528702,126.966757,0,서울특별시
501,용산파크타워,2,47,5,5,41,1,25,6,668,207,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",37.523818,126.970389,0,서울특별시
502,남영동,1,54,5,14,71,2,24,6,1002,259,서울특별시 용산구 한강대로 275 (갈월동),37.542831,126.972242,0,서울특별시
503,한남동R,3,36,4,3,25,4,32,3,635,146,서울특별시 용산구 독서당로 94 (한남동),37.53485,127.010919,0,서울특별시
504,서울타워,0,41,0,11,32,0,23,22,335,133,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,37.551102,126.988317,0,서울특별시
505,서울역동자동,2,114,6,14,95,5,23,7,1412,361,서울특별시 용산구 한강대로 372 (동자동),37.551752,126.972694,0,서울특별시
506,순천향입구,3,60,2,2,37,4,48,4,967,197,서울특별시 용산구 대사관로 67 (한남동),37.533394,127.00563,0,서울특별시
507,숙대,1,54,5,15,77,3,19,3,1016,261,서울특별시 용산구 청파로47길 57 (청파동3가),37.54460479,126.9672252,0,서울특별시
508,동빙고,0,35,2,6,40,1,21,7,909,176,서울특별시 용산구 장문로 12 (동빙고동),37.5289857,126.991782,0,서울특별시
509,숙대입구역,1,52,4,15,78,3,23,5,979,259,서울특별시 용산구 한강대로 291 (갈월동),37.544118,126.971891,0,서울특별시
510,용산아이파크몰,3,77,4,3,58,3,19,3,897,232,서울특별시 용산구 한강대로23길 55,37.5288539,126.9640447,0,서울특별시
511,동부이촌동,2,33,3,5,30,1,12,2,438,157,서울특별시 용산구 이촌로 198 (이촌동),37.52111,126.96905,0,서울특별시
512,이태원거리,1,72,3,4,61,3,60,13,1546,356,"서울특별시 용산구 이태원로 213, 1,2층 (한남동)",37.534988,126.99756,0,서울특별시
513,상봉,5,76,5,13,85,3,3,1,1205,179,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",37.597842,127.092509,0,서울특별시
514,중랑역,1,61,2,7,62,8,2,2,873,120,서울특별시 중랑구 망우로30길 3 (상봉동),37.5930326,127.0747358,0,서울특별시
515,중랑구청,2,41,2,14,56,2,2,4,669,123,서울특별시 중랑구 신내로 72,37.60538908,127.0957558,0,서울특별시
516,사가정역,3,41,2,8,57,4,3,2,788,116,서울특별시 중랑구 면목로 310,37.579594,127.087966,0,서울특별시
517,상봉역,4,86,9,10,91,3,3,2,1319,185,"서울특별시 중랑구 망우로 307, ,3,4번지 (상봉동)",37.59689,127.08647,0,서울특별시
518,묵동이마트,4,45,5,10,68,5,2,6,779,156,"서울특별시 중랑구 동일로 932, 묵동이마트 B1층 (묵동)",37.613433,127.077484,0,서울특별시
519,소노캄고양,4,14,0,1,40,0,23,7,326,90,경기도 고양시 일산동구 장항동 1755 ,37.6618,126.7507,0,경기도
520,일산애니골DT,3,10,1,8,25,10,1,3,345,111,경기도 고양시 일산동구 무궁화로 294 (풍동),37.6748,126.793181,1,경기도
521,동국대일산병원,4,9,0,10,26,4,1,2,276,80,경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 27,37.676411,126.806405,0,경기도
522,일산풍동DT,3,9,1,6,19,1,1,1,193,41,경기도 고양시 일산동구 백마로 475 (풍동),37.662091,126.8009,1,경기도
523,백석중앙로,4,33,1,3,52,3,4,1,676,150,경기도 고양시 일산동구 강송로 33 (백석동),37.6411,126.790987,0,경기도
524,일산식사,4,10,0,6,20,2,0,3,229,57,경기도 고양시 일산동구 위시티2로11번길 31 (식사동),37.6779381,126.812161,0,경기도
525,풍산이마트,3,15,1,10,31,8,2,4,529,206,경기도 고양시 일산동구 무궁화로 237 (중산동),37.673769,126.786883,0,경기도
526,백석역DT,5,35,1,8,63,3,4,2,852,189,"경기도 고양시 일산동구 중앙로 1054, 1층 (백석동)",37.6439377,126.7873856,1,경기도
527,백석,5,35,1,7,65,3,4,2,861,187,경기도 고양시 일산동구 중앙로 1059 (백석동),37.643888,126.786153,0,경기도
528,라페스타광장,2,110,1,3,88,0,21,3,1418,327,경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동),37.66011,126.76991,0,경기도
529,일산백마,2,13,1,11,37,1,1,1,399,107,경기도 고양시 일산동구 일산로 237 (마두동),37.6570742,126.7880695,0,경기도
530,웨스턴돔B,3,105,2,4,75,1,19,2,1203,293,경기도 고양시 일산동구 정발산로 24 (장항동),37.654744,126.772619,0,경기도
531,마두역,4,79,2,7,60,1,15,1,996,246,경기도 고양시 일산동구 중앙로 1191 (장항동),37.652965,126.776768,0,경기도
532,일산동구청,3,117,2,3,83,0,20,3,1339,311,"경기도 고양시 일산동구 정발산로 이스턴시티 38번지 116,117호",37.656696,126.77312,0,경기도
533,과천DT,2,27,1,7,7,1,6,2,48,12,경기도 과천시 중앙로 277 (중앙동),37.439309,126.99377,1,경기도
534,과천이마트,4,61,2,9,18,1,11,2,290,79,경기도 과천시 별양상가3로 11 이마트 1층(별양동),37.42629945,126.991852,0,경기도
535,과천,4,58,2,10,20,1,11,2,295,77,"경기도 과천시 중앙로 129, 고려빌딩 1층 (중앙동)",37.428183,126.991074,0,경기도
536,광명하안대로,6,29,0,16,25,2,4,0,456,75,경기도 광명시 범안로 1036 (하안동),37.4616837,126.8783697,0,경기도
537,철산역,5,36,1,13,37,2,7,4,626,110,경기도 광명시 철산로 15 (철산동),37.476177,126.8676737,0,경기도
538,광명역,4,34,1,2,23,2,3,3,237,76,"경기도 광명시 양지로 16 (일직동, 광명역써밋플레이스)",37.416562,126.88083,0,경기도
539,광명소하DT,0,20,0,7,21,3,2,1,200,19,경기도 광명시 오리로 361 (소하동),37.435072,126.879143,1,경기도
540,광명소하,4,20,0,5,23,4,1,1,289,76,경기도 광명시 금하로 464 (소하동),37.44866,126.883959,0,경기도
541,광명사거리역,1,51,1,8,50,3,3,1,901,113,경기도 광명시 광명로 907 (광명동),37.479895,126.854325,0,경기도
542,철산로데오,7,33,1,12,34,1,10,4,565,112,경기도 광명시 디지털로 17 (철산1동) 가림빌딩,37.4739663,126.8693507,0,경기도
543,광명하안,7,45,1,14,33,2,5,1,504,92,경기도 광명시 범안로 1060 (하안동),37.462605,126.880577,0,경기도
544,광명철산,6,32,1,11,33,1,5,4,651,107,경기도 광명시 오리로 865 (철산동),37.475304,126.866126,0,경기도
545,경기광주쌍령DT,0,1,0,2,15,3,0,4,63,19,경기도 광주시 경충대로 1445 (쌍령동),37.3987506,127.2733178,1,경기도
546,경기광주신현DT,2,2,0,3,16,3,0,1,148,28,경기도 광주시 오포읍 태재로 37 ,37.36005,127.153125,1,경기도
547,경기광주송정DT,0,7,0,4,6,1,2,2,47,15,경기도 광주시 송정동 12-12외 1필지 ,37.4162894,127.2722943,1,경기도
548,경기광주,3,44,0,3,42,3,5,1,614,121,경기도 광주시 광주대로 35 (경안동),37.4097851,127.2602128,0,경기도
549,구리갈매역,6,15,1,5,22,3,1,1,286,59,경기 구리시 경춘북로252 A101 ,37.633967,127.115944,0,경기도
550,구리인창,4,54,1,9,57,3,6,1,1053,176,"경기도 구리시 건원대로 67, 1층 (인창동)",37.60688,127.13896,0,경기도
551,구리돌다리,3,64,1,7,73,2,7,1,1463,209,"경기도 구리시 검배로 5, 우진빌딩 (수택동)",37.600585,127.141922,0,경기도
552,산본사거리,3,34,2,11,50,8,2,2,594,72,경기도 군포시 고산로701 ,37.372658,126.935735,0,경기도
553,산본,7,55,1,14,49,1,7,6,766,153,"경기도 군포시 산본로343번길 9, 성진빌딩 1층 (산본동)",37.36061352,126.9317436,0,경기도
554,산본역,8,55,1,14,41,1,5,5,711,143,"경기도 군포시 번영로 497, 금화프라자 1층 (산본동)",37.358087,126.931956,0,경기도
555,산본동,8,54,1,11,49,2,7,4,810,165,"경기도 군포시 산본로 398, 태주빌딩 2층",37.365491,126.929426,0,경기도
556,다산지금,2,7,0,2,9,2,2,1,90,26,경기도 남양주시 다산지금로139 101~106호,37.6008111,127.175355,0,경기도
557,남양주연평DT,4,13,0,5,23,4,1,0,306,44,경기 남양주시 진접읍 해밀예당1로27 ,37.7113167,127.1853201,1,경기도
558,다산진건,5,18,0,7,27,0,1,1,297,77,경기도 남양주시 다산중앙로 123번길 22-26 123호~128호 ,37.624813,127.152582,0,경기도
559,도농역,1,18,1,10,27,5,3,2,334,72,경기도 남양주시 미금로 239 1층 101호~106호,37.611129,127.164199,0,경기도
560,남양주진접DT,3,11,0,6,18,1,0,3,248,34,경기도 남양주시 진접읍 금강로 1477 ,37.723076,127.190357,1,경기도
561,리버사이드팔당DTR,0,0,0,0,0,0,1,1,15,5,경기도 남양주시 와부읍 경강로 772 ,37.567114,127.228362,1,경기도
562,별내불암로,3,11,0,6,23,3,1,3,305,64,경기도 남양주시 별내5로5번길 15 (별내동),37.650317,127.112364,0,경기도
563,평내DT,2,13,0,7,23,1,0,1,339,67,경기도 남양주시 경춘로 1269,37.6477605,127.2346938,1,경기도
564,별내,5,13,1,5,33,5,2,2,375,58,경기도 남양주시 별내중앙로 64 1-2층,37.6479682,127.1233987,0,경기도
565,평내호평역,3,16,1,10,38,4,1,3,592,114,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 (호평동)",37.6540359,127.2428799,0,경기도
566,판교유스페이스,2,55,2,5,50,3,4,3,652,181,경기도 성남시 분당구 대왕판교로 660 (삼평동),37.40127,127.107533,0,경기도
567,판교알파돔타워,2,47,2,9,49,3,5,5,731,216,경기도 성남시 분당구 판교역로 152 (백현동),37.3941783,127.1106448,0,경기도
568,판교아비뉴프랑R,3,50,2,12,54,3,5,4,737,206,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",37.397965,127.113162,0,경기도
569,야탑터미널,6,53,1,8,51,2,5,5,845,189,경기도 성남시 분당구 성남대로925번길 16 (야탑동),37.413494,127.128425,0,경기도
570,분당이매,5,51,4,15,47,3,8,1,595,152,경기도 성남시 분당구 이매로 15 (이매동),37.39504,127.122363,0,경기도
571,분당율동공원,0,3,0,0,2,0,3,4,59,30,경기도 성남시 분당구 새마을로175번길 4 (율동),37.38385,127.149963,0,경기도
572,정자동,5,38,2,16,62,1,10,5,842,173,경기도 성남시 분당구 정자로 82 (정자동),37.36329,127.114074,0,경기도
573,판교알파돔시티,2,47,2,9,47,3,7,4,748,220,경기도 성남시 분당구 대왕판교로606번길 10 (백현동 알파돔시티),37.394263,127.109227,0,경기도
574,서판교,3,8,0,5,20,1,3,2,143,44,경기도 성남시 분당구 운중로 132 (운중동),37.391294,127.077656,0,경기도
575,판교브릿지타워,0,18,0,3,32,1,4,3,359,93,경기도 성남시 분당구 판교로 227번길 6 (삼평동),37.4028887,127.0992969,0,경기도
576,판교봇들마을,4,39,0,9,46,3,0,0,589,159,경기도 성남시 분당구 판교로 372 (삼평동),37.4037039,127.115673,0,경기도
577,판교역로,2,52,2,8,52,3,6,4,726,201,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),37.39731,127.111294,0,경기도
578,서현,3,69,2,11,44,3,6,5,762,201,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,37.385855,127.125922,0,경기도
579,판교역,4,51,2,9,49,4,5,4,761,213,"경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 1층 (삼평동)",37.395911,127.113233,0,경기도
580,미금역사거리,5,33,2,9,40,4,5,1,568,129,경기도 성남시 분당구 성남대로 151 (구미동),37.349605,127.108302,0,경기도
581,수내로,3,110,2,7,59,3,8,6,1048,261,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,37.380601,127.116578,0,경기도
582,정자역,6,41,2,12,65,6,5,6,942,202,경기도 성남시 분당구 성남대로343번길 12-2 (정자동),37.36682377,127.1067347,0,경기도
583,분당구청,4,100,2,8,58,3,6,6,1013,275,경기도 성남시 분당구 분당로 43 (서현동),37.38405,127.120257,0,경기도
584,뉴코아야탑,6,51,1,7,49,1,11,3,869,186,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",37.41041291,127.1273,0,경기도
585,미금역,4,34,2,6,40,3,4,1,561,124,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,37.350318,127.106655,0,경기도
586,수내,2,89,1,10,51,2,6,6,804,201,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",37.37948523,127.114173,0,경기도
587,정자상떼뷰,3,52,2,6,63,7,6,3,846,161,"경기도 성남시 분당구 정자일로213번길 18, 201동 101호(정자동, 성원상떼뷰)",37.3705048,127.1055739,0,경기도
588,서현미래에셋,4,68,2,13,48,4,4,4,762,208,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",37.38800701,127.1232512,0,경기도
589,야탑글라스,7,53,1,8,54,1,11,3,888,196,경기도 성남시 분당구 성남대로916번길 11 (야탑동),37.410845,127.129806,0,경기도
590,정자,6,41,2,11,60,6,7,6,877,196,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",37.365045,127.106119,0,경기도
591,분당서울대병원4,2,11,0,7,14,1,2,4,49,28,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",37.351934,127.123312,0,경기도
592,분당서울대병원1,0,8,0,4,11,1,1,3,33,22,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",37.3504033,127.1244617,0,경기도
593,서현N타운,4,80,1,9,53,4,5,6,897,249,경기도 성남시 분당구 황새울로335번길 5 (서현동),37.386053,127.121714,0,경기도
594,서현역,4,74,1,9,49,5,6,5,850,216,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",37.385921,127.124098,0,경기도
595,오리역,6,31,2,8,48,9,4,3,492,114,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",37.338617,127.109225,0,경기도
596,분당정자,4,62,3,8,62,7,7,2,888,175,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",37.371675,127.107214,0,경기도
597,수내역,2,82,1,11,49,2,6,5,785,187,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",37.37782763,127.1138859,0,경기도
598,정자아데나,6,36,2,12,52,5,9,4,717,159,경기도 성남시 분당구 성남대로 275 (정자동),37.3608179,127.1075827,0,경기도
599,분당이마트,4,14,0,12,28,1,6,8,219,72,경기도 성남시 분당구 불정로 134 (정자동),37.35885,127.119777,0,경기도
600,판교H스퀘어,2,55,2,5,49,3,6,4,734,211,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",37.401375,127.108678,0,경기도
601,오리역삼거리,5,28,2,8,51,8,4,2,550,119,경기도 성남시 분당구 성남대로 45 (구미동),37.340016,127.108332,0,경기도
602,판교HIPEX,2,56,2,7,48,3,6,4,743,214,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",37.401209,127.110666,0,경기도
603,남한산성입구역,1,128,2,13,65,4,3,4,796,121,경기도 성남시 중원구 산성대로426번길 2 (금광동),37.4497584,127.1591956,0,경기도
604,단대오거리역,1,117,2,8,80,4,4,0,1058,126,경기도 성남시 중원구 산성대로 340-1 (중앙동),37.4433283,127.1545766,0,경기도
605,수원금곡,2,3,0,7,25,2,1,3,370,58,경기도 수원시 권선구 금곡로 219 (금곡동),37.27491,126.954432,0,경기도
606,수원세류DT,3,37,1,6,67,9,2,0,864,169,경기도 수원시 권선구 권선로544번길 1 (세류동),37.262923,127.011208,1,경기도
607,수원호매실,2,7,0,6,21,0,0,5,230,43,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)",37.274375,126.941263,0,경기도
608,수원권선DT,2,8,1,5,12,7,0,2,114,19,경기도 수원시 권선구 매송고색로 543 (오목천동),37.246345,126.964025,1,경기도
609,수원권선,7,23,0,10,45,3,0,3,522,108,경기도 수원시 권선구 동수원로177번길 40 (권선동),37.246668,127.030958,0,경기도
610,수원이마트,4,29,1,8,56,7,2,0,729,95,경기도 수원시 권선구 경수대로 270 (권선동),37.249907,127.021517,0,경기도
611,수원시청,6,94,1,8,120,8,18,4,1467,250,경기도 수원시 권선구 효원로 274 (권선동),37.261414,127.031229,0,경기도
612,수원연무DT,1,40,0,8,41,8,4,2,376,79,경기도 수원시 장안구 창룡대로 171 (연무동),37.29218,127.028729,1,경기도
613,북수원IC DT,2,24,0,8,37,8,3,2,502,80,경기도 수원시 장안구 경수대로 1038 (파장동),37.307776,126.99833,1,경기도
